tweet_id,user,user_id,created_at,text,geo,coordinates,scraped_at
176736356624646146,chicora1943,70162401,"2012-03-05 18:30:05+00:00","Santorum: I Can Beat Romney in Two-Man Race http://t.co/r9MV19BF via @Newsmax_Media",None,null,"2012-03-06 01:20:10.712761"
176737442353778688,augustabnews,92908761,"2012-03-05 18:34:24+00:00","Study Shows Santorum Does Better Than Primary Polls Predict http://t.co/eWUaYDtm",None,null,"2012-03-06 02:30:05.570790"
176737457256144899,AnthonyRaczek,27895901,"2012-03-05 18:34:28+00:00","RT @southernavenger: Rand Paul on Why Santorum is Wrong About Everything http://t.co/UFV4eG7f",None,null,"2012-03-06 02:30:05.570015"
176737662592487424,KevinisRight,44162033,"2012-03-05 18:35:17+00:00","#jimdemint would be my choice, if not the 4 GOP candidates, then who? #GOP #supertuesday #ronpaul #romney #santorum",None,null,"2012-03-06 02:30:05.569188"
176737802548027392,DanielJOlson,15685137,"2012-03-05 18:35:50+00:00","Still waiting for my Rick Santorum sweater vest to arrive. How hard is it? Buy sweater, cut off sleeves, and mail it to me. @RickSantorum",None,null,"2012-03-06 01:20:04.084862"
176738022186958851,Ind202,443006668,"2012-03-05 18:36:42+00:00","#wow Mitt Romney vs Mr. Burns: Can you guess who said what.. http://t.co/mEml1CLE",None,null,"2012-03-06 02:10:02.195273"
176738543685746689,DnCassidy,48566180,"2012-03-05 18:38:47+00:00","Rick Santorum's Message for America http://t.co/Phr3hjrB",None,null,"2012-03-06 02:30:05.568415"
176738629627031553,joebrooks,799302,"2012-03-05 18:39:07+00:00","@RBPundit talk about the issue without her name. Please, ask yourself why Obama never names Romney.",None,null,"2012-03-06 02:10:02.194497"
176739257694691328,joebrooks,799302,"2012-03-05 18:41:37+00:00","@RBPundit this entire election cycle you will never hear Obama utter the word 'Romney' because it legitimizes him. Same with this woman.",None,null,"2012-03-06 02:10:02.193702"
176739280465559552,Pnthrgrlgail,32272710,"2012-03-05 18:41:42+00:00","RT @ArrghPaine Voters Slowly Realizing Santorum Believes Every Deranged Word That Comes Out Of His Mouth http://t.co/jYXpMJ0Y #p2 #tcot",None,null,"2012-03-06 02:30:05.567639"
176739420920225792,bmancuso7,322382076,"2012-03-05 18:42:16+00:00","RT @Pnthrgrlgail: RT @ArrghPaine Voters Slowly Realizing Santorum Believes Every Deranged Word That Comes Out Of His Mouth http://t.co/jYXpMJ0Y #p2 #tcot",None,null,"2012-03-06 02:30:05.566280"
176739549366587394,Pnthrgrlgail,32272710,"2012-03-05 18:42:46+00:00","Really?! RT @RawStory Santorum: ‘Higher-income people don’t have to pay taxes if they don't want to’: http://t.co/fZeA9viI",None,null,"2012-03-06 02:30:05.565499"
176740134518128643,socialautomated,338159508,"2012-03-05 18:45:06+00:00","Santorum’s Facebook Fans Silent Before Super Tuesday http://t.co/bkd2SIrs",None,null,"2012-03-06 02:30:05.564726"
176740172728254466,bizpagefacebook,290354683,"2012-03-05 18:45:15+00:00","Santorum’s Facebook Fans Silent Before Super Tuesday http://t.co/WOxGQ2uS",None,null,"2012-03-06 02:30:05.563950"
176740269495042049,FairTaxNancy,53229950,"2012-03-05 18:45:38+00:00","RT @Gabesmom: '@JackieSeal: Santorum will win more counties than Romney. Including mine! #migop #teamsantorum'  &lt;-----Yes!",None,null,"2012-03-06 02:10:02.192930"
176740662367109120,KristiIA,19121098,"2012-03-05 18:47:12+00:00","#MittLiesALot Glad 2c AndrewSullivan start a series on Mitt=pathological liar: The Big Lies Of Mitt Romney I http://t.co/AQAukOpr #p2 #Obama",None,null,"2012-03-06 02:10:02.192155"
176742531273457666,Britons4Mittens,481435127,"2012-03-05 18:54:37+00:00","RT @ddkochel: Mittmentum… @fivethirtyeight: Our Ohio forecast is Romney 36.8, Santorum 34.3. Romney a 2:1 favorite there. http://t.co/bh1YbKeO",None,null,"2012-03-06 02:10:02.191199"
176743010032291840,JimmyP1992,397653180,"2012-03-05 18:56:31+00:00","RT @southernavenger: Rand Paul on Why Santorum is Wrong About Everything http://t.co/UFV4eG7f",None,null,"2012-03-06 02:30:05.563175"
176743460072730624,KlancyP,246575797,"2012-03-05 18:58:19+00:00","RT @DennisDuerden: Rick Santorum: 'According to evolution your brain was a jelly fish, your intestines were snakes, your bones were trees.... #Americaisdoomed",None,null,"2012-03-06 02:30:05.562393"
176743815812628480,joy04,28657611,"2012-03-05 18:59:44+00:00","RT @ddkochel: Mittmentum… @fivethirtyeight: Our Ohio forecast is Romney 36.8, Santorum 34.3. Romney a 2:1 favorite there. http://t.co/bh1YbKeO",None,null,"2012-03-06 02:10:02.190427"
176745672278687744,ToledoSteve,379838259,"2012-03-05 19:07:06+00:00","@wnwotv If Ohio is in play for Gingrich, then this state is messed up in the head.",None,null,"2012-03-06 10:50:06.864310"
176745747834863616,UnionLeader,20073589,"2012-03-05 19:07:24+00:00","RT @jdistaso: Life has changed for NH's Mike Biundo, Santorum's national campaign mgr #FITN #nhpolitics  http://t.co/3WIj9YQO",None,null,"2012-03-06 01:20:04.084087"
176746072176209920,azureblade7v2,458447634,"2012-03-05 19:08:42+00:00","Poll: Gallup (3/5): Paul +2, Gingrich -2 http://t.co/QA7t5HBn | RPForums",None,null,"2012-03-06 01:20:10.711670"
176746145576525824,kitcatsmith,237447680,"2012-03-05 19:08:59+00:00","ihopericksantorum: http://t.co/upFPNvTR",None,null,"2012-03-06 01:20:04.083321"
176746258587852802,Politisite_NY,40952923,"2012-03-05 19:09:26+00:00","(NY Politisite ) -- Ohio Live: Rick Santorum Says He’s Not Outfought http://t.co/UVTicHCM #tcot #p2 #politics",None,null,"2012-03-06 02:30:05.561616"
176747065286733825,veteran4ronpaul,36759389,"2012-03-05 19:12:38+00:00","RT @southernavenger: Rand Paul on Why Santorum is Wrong About Everything http://t.co/UFV4eG7f",None,null,"2012-03-06 02:30:05.560506"
176747321906835456,WeeklySift,314595170,"2012-03-05 19:13:40+00:00","Rush's inadequate apology, Santorum vs. JFK, and other short notes. http://t.co/86Mub5Ns",None,null,"2012-03-06 01:20:04.082547"
176747686215688192,PepperLSnyder,31414224,"2012-03-05 19:15:06+00:00","RT @southernavenger: Rand Paul on Why Santorum is Wrong About Everything http://t.co/UFV4eG7f",None,null,"2012-03-06 02:30:05.559735"
176749072013721600,shaunhates,22961220,"2012-03-05 19:20:37+00:00","http://t.co/aUoCuz3L 'it forces employers to hire people regardless of their sexual identity'",None,null,"2012-03-06 02:30:05.558954"
176751773812396032,TurdBandito,24876534,"2012-03-05 19:31:21+00:00","RT @southernavenger: Rand Paul on Why Santorum is Wrong About Everything http://t.co/UFV4eG7f",None,null,"2012-03-06 02:30:05.557906"
176751808889368577,redarcher171,319800208,"2012-03-05 19:31:29+00:00","RT @southernavenger: Rand Paul on Why Santorum is Wrong About Everything http://t.co/UFV4eG7f",None,null,"2012-03-06 02:30:05.557124"
176752109839065088,aaronjhall,19009134,"2012-03-05 19:32:41+00:00","About #Gingrich: “We just heard a speech in which, for thirty minutes, at least thirty different subjects were covered...'",None,null,"2012-03-06 10:50:06.863520"
176752453067341825,RevenantDawn94,389286102,"2012-03-05 19:34:03+00:00","RT @southernavenger: Rand Paul on Why Santorum is Wrong About Everything http://t.co/UFV4eG7f",None,null,"2012-03-06 02:30:05.556322"
176752649880866816,NetRebellion,439356264,"2012-03-05 19:34:50+00:00","RT @southernavenger: Rand Paul on Why Santorum is Wrong About Everything http://t.co/UFV4eG7f",None,null,"2012-03-06 02:30:05.555475"
176756411420786688,Robear38,17800410,"2012-03-05 19:49:47+00:00",http://t.co/8m5HMYJ5,None,null,"2012-03-06 02:30:05.554647"
176758670519058432,ReaganCKelley,174105488,"2012-03-05 19:58:45+00:00","So what's official hashtag for Super Tuesday? Don't tell me it's #SuperTuesday how original. #TCOT #GOP2012 #Newt #Romney #Santorum #Paul",None,null,"2012-03-06 02:30:05.553867"
176760453962276864,CoreyHutchins,114583657,"2012-03-05 20:05:50+00:00","But did not create Pilates. RT @PeterHambyCNN: among the examples of American exceptionalism cited by Santorum: we defeated the pirates.",None,null,"2012-03-06 02:30:05.552661"
176763468786049024,colenlindell,22323249,"2012-03-05 20:17:49+00:00","Is Ohio a must-win for Rick Santorum?   YES!!",None,null,"2012-03-06 02:30:05.551755"
176763658427301889,NashuaPatch,346786137,"2012-03-05 20:18:34+00:00","Blood not always thicker than political ideology: http://t.co/qCuGZ0YE #Slate @RepRonPaul @RickSantorum @MittRomney",None,null,"2012-03-06 01:20:04.081772"
176764583388774400,eeseidler,17900051,"2012-03-05 20:22:15+00:00","MT @BuzzFeedBen Now Santo citing @BuzzFeedAndrew: 'Multiple videos and opeds where [Romney' advocated for a govt health insurance benefit'",None,null,"2012-03-06 02:10:02.189653"
176764775852806144,zanealbayati04,186868743,"2012-03-05 20:23:01+00:00","@fivethirtyeight Gingrich could conceivably run the table provided he has a good Super Tuesday and conservatives abandon Santorum en masse",None,null,"2012-03-06 01:20:10.710899"
176766520536477696,SharplyRight,343087091,"2012-03-05 20:29:57+00:00","@RickSantorum whines too much.  Fyi Santorum - true leadership does not have room for excuses.  #StopWhining",None,null,"2012-03-06 02:30:05.550499"
176767181391003648,DUPDAWG,156932503,"2012-03-05 20:32:34+00:00","I liked a @YouTube video http://t.co/rkMLapV6 Ron Paul interview on CNN State of the Union 3/4/2012",None,null,"2012-03-06 16:50:06.011389"
176769371279077376,MittRomneySike,483665541,"2012-03-05 20:41:16+00:00","Here's the tape of @ricksantorum saying states have the right to ban birth control for married couples. http://t.co/te84wUo2 @KatieWickUSA",None,null,"2012-03-06 01:20:04.080425"
176769893407014912,ParadigmForce,30504249,"2012-03-05 20:43:21+00:00","FWD: 1/2: @LadyDeeDoodles: Newt Gingrich: 'The Elite Media Has Totally Sold Out To Barack Obama' | Mediaite http://t.co/fJCOIHrm | Guess ...",None,null,"2012-03-06 17:30:08.856938"
176770177273311233,Cockfyte,85971177,"2012-03-05 20:44:29+00:00","@BradThor So Rightwing social engineering-FreddieMac-Class warfare #Newt or Debt ceiling increases-ProUnion-Earmarks #Santorum is convincing",None,null,"2012-03-06 02:30:05.549712"
176770596020027394,KristiIA,19121098,"2012-03-05 20:46:08+00:00","RT #MittLiesalot@politifact:Romney says there were no mentions of debt/deficit n SOTU.We found 6.PANTS ON FIRE http://t.co/fWzLgt7h #p2#tcot",None,null,"2012-03-06 02:10:02.188880"
176772034775367680,ChrisFlynn7,261350253,"2012-03-05 20:51:52+00:00","Mike Maloney And Ron Paul Explains The Solution To U.S Economic Problems Check it out! http://t.co/xHDRtrN5",None,null,"2012-03-06 16:50:06.010664"
176773937059999745,Mikiesmonkey,462402562,"2012-03-05 20:59:25+00:00","@DickMorrisTweet Thx 4 pointing this out. Some idiots, including Santorum, think it's b/c they like him & will vote 4 him in the general.",None,null,"2012-03-06 02:30:05.548930"
176774911476498432,DMRPolitics,80111897,"2012-03-05 21:03:17+00:00","&lt;b&gt;Nation:&lt;/b&gt; Romney, Santorum tied for Ohio on eve of Super Tuesday: Two Ohio polls released today show Mitt R... http://t.co/deilYIt9",None,null,"2012-03-06 02:10:02.188108"
176775799486160897,SaritaChourey,23458735,"2012-03-05 21:06:49+00:00","RT @MorrisNews: Georgia poll released from Landmark/RosettaStone: Gingrich 44, Romney 23, Santorum 17, Paul 7. Conducted Sunday night #gagop",None,null,"2012-03-06 01:20:10.710124"
176775972983537664,USATOnPolitics,7998482,"2012-03-05 21:07:30+00:00","Ron Paul gets some help from distant relatives of Mitt Romney. http://t.co/81zJ6Nwd",None,null,"2012-03-06 16:50:06.009948"
176776596357787649,_R3VOLUTION,364991355,"2012-03-05 21:09:59+00:00","RT @USATOnPolitics: Ron Paul gets some help from distant relatives of Mitt Romney. http://t.co/81zJ6Nwd",None,null,"2012-03-06 16:50:06.009220"
176777071727620096,ddkochel,97064290,"2012-03-05 21:11:52+00:00","Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.187341"
176777244008656896,FHQ,42895967,"2012-03-05 21:12:33+00:00","If Gingrich stays under 15% in Ohio, that's good news for Santorum. ...and Romney. More delegates for both; Gingrich shut out.",None,null,"2012-03-06 01:20:10.709350"
176777408085639168,lanydoan,413272583,"2012-03-05 21:13:13+00:00","amen to that RT @Cannablysss Rick Santorum is a fucking idiot",None,null,"2012-03-06 01:20:04.079657"
176777979127537665,david_shane,28736845,"2012-03-05 21:15:29+00:00","Got email from Gingrich campaign, subject 'Momentum'.  Immediately thought it was a student with a question.  /physics_professor",None,null,"2012-03-06 10:50:06.862728"
176778652669853696,George4RonPaul,114479860,"2012-03-05 21:18:09+00:00","RT @USATOnPolitics: Ron Paul gets some help from distant relatives of Mitt Romney. http://t.co/81zJ6Nwd",None,null,"2012-03-06 16:50:06.008377"
176778865014874114,HydeParkSwag,61378376,"2012-03-05 21:19:00+00:00","Can I stop hearing all the Paul is our only hope crap now?@HuffingtonPost: Ron Paul: No federal aid for tornado victims http://t.co/Y0rJrfae",None,null,"2012-03-06 22:20:05.341121"
176779173510127617,John_37058,168369969,"2012-03-05 21:20:14+00:00","RT @USATOnPolitics: Ron Paul gets some help from distant relatives of Mitt Romney. http://t.co/81zJ6Nwd",None,null,"2012-03-06 16:50:06.007650"
176779251050233859,dandavenport,14968232,"2012-03-05 21:20:33+00:00","Brilliant new New Yorker cover: Romney literally in driver's seat, Santorum in the doghouse on the roof. http://t.co/miM0c79K",None,null,"2012-03-06 02:10:02.186001"
176779275150696449,jtroen,74558057,"2012-03-05 21:20:38+00:00","Romney gets more good news ahead of Super Tuesday http://t.co/Bl0QTF7u #cnn",None,null,"2012-03-06 02:10:02.185236"
176779801435176960,T_P_K,104017048,"2012-03-05 21:22:43+00:00","RT @dandavenport: Brilliant new New Yorker cover: Romney literally in driver's seat, Santorum in the doghouse on the roof. http://t.co/miM0c79K",None,null,"2012-03-06 02:10:02.184464"
176780122706296832,lbsoffice,46655657,"2012-03-05 21:24:00+00:00","Super Tuesday: Newt Gingrich will get the economy moving http://t.co/N2UwGPC8",None,null,"2012-03-06 01:20:10.708582"
176780351065165824,JimMerrillNH,16423388,"2012-03-05 21:24:54+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.183705"
176780815617896449,divineaurora,32803213,"2012-03-05 21:26:45+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.182945"
176780902762950657,azureblade7v2,458447634,"2012-03-05 21:27:06+00:00","Santorum endorsed Rand Paul's primary opponent! http://t.co/J0hsWFf2 | RPForums",None,null,"2012-03-06 02:30:05.547200"
176781063677411329,tromney,21401160,"2012-03-05 21:27:44+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.182174"
176781157600468994,HoodieThirteen,14929425,"2012-03-05 21:28:07+00:00","@TychoBrahe I kinda really wish you'd linked to Rick Santorum's website with your opening line in today's newspost.",None,null,"2012-03-06 02:30:05.546411"
176781276626419712,Kristen_Phelps,307667913,"2012-03-05 21:28:35+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.181098"
176781495824945152,kppotatoes,18478514,"2012-03-05 21:29:27+00:00","RT @azureblade7v2: Santorum endorsed Rand Paul's primary opponent! http://t.co/J0hsWFf2 | RPForums",None,null,"2012-03-06 02:30:05.545641"
176781586489028610,armitageblogger,60618660,"2012-03-05 21:29:49+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.180328"
176781765640327170,dachsiemoron,254293989,"2012-03-05 21:30:32+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.179551"
176781987623866370,Politisite_GA,38537350,"2012-03-05 21:31:24+00:00","(GA Politisite ) -- CNN Shows Gingrich within 50% in Georgia; Romney & Santorum Tied In Ohio http://t.co/LVITdau2 #tcot #gagop",None,null,"2012-03-06 01:20:10.707807"
176782062794182656,Brand_Allen,22005666,"2012-03-05 21:31:42+00:00","That still leaves 36%. Somone surging in #OHprimary? Link to the poll? RT @FixAaron CNN poll shows dead heat in Ohio: Romney 32, Santorum 32",None,null,"2012-03-06 02:30:05.544386"
176782679235239937,hardknoxfirst,14027452,"2012-03-05 21:34:09+00:00","RT @dandavenport: Brilliant new New Yorker cover: Romney literally in driver's seat, Santorum in the doghouse on the roof. http://t.co/miM0c79K",None,null,"2012-03-06 02:10:02.178744"
176782890611388416,immoderator,30296864,"2012-03-05 21:35:00+00:00","In #Ohio, Rick #Santorum blasts Mitt #Romney for spending http://t.co/FZ4ElvA5 #primary #SuperTuesday",None,null,"2012-03-06 02:30:05.543614"
176783156005974016,chase_croley,225632768,"2012-03-05 21:36:03+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.177980"
176783645393170432,NYCprosecutor,328489236,"2012-03-05 21:38:00+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.177221"
176784289411760128,TN4Romney,353760562,"2012-03-05 21:40:33+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.176455"
176784366914117632,willwilkinson,2568461,"2012-03-05 21:40:52+00:00","I blogged... Mitt Romney: Mormonism and authenticity | The Economist http://t.co/rCZHL2EY",None,null,"2012-03-06 02:10:02.175234"
176784368759619585,augustabnews,92908761,"2012-03-05 21:40:52+00:00","Rick Santorum Could Miss Out on Key Ohio Delegates http://t.co/RVsPd4kl",None,null,"2012-03-06 02:30:05.542839"
176784823636082688,Brand_Allen,22005666,"2012-03-05 21:42:41+00:00","GINGRICH SURGING IN #OHPRIMARY! New WeAskAmerica poll puts him 4pts behind 2nd place Santo Mitt 32% Santo 28%, Newt 24% http://t.co/GJ1zriVc",None,null,"2012-03-06 01:20:10.707032"
176785360330833921,Brand_Allen,22005666,"2012-03-05 21:44:49+00:00","@Josh_Painter Newt's surging in Ohio. Trails Mitt by just 8, Santorum by just 4 pts! https://t.co/lm6fIRxa #SuperTuesday #OHprimary",None,null,"2012-03-06 02:30:05.542062"
176785370237767680,drianataly,35973921,"2012-03-05 21:44:51+00:00","Update: #RickSantorum and #MittRomney are NOT the men for me, but if I HAD to choose, I'd take Romney over Santorum. http://t.co/9R7QXc5C",None,null,"2012-03-06 02:10:02.174459"
176785423815819264,immoderator,30296864,"2012-03-05 21:45:04+00:00","If President, Rick #Santorum Won’t Place Blame http://t.co/8i3iiXEF via @thedailybeast Let's see how long he goes without mentioning #Obama!",None,null,"2012-03-06 02:30:05.541240"
176786539655872512,Slerik,52749962,"2012-03-05 21:49:30+00:00","RT @willwilkinson: I blogged... Mitt Romney: Mormonism and authenticity | The Economist http://t.co/rCZHL2EY",None,null,"2012-03-06 02:10:02.173693"
176787065873248257,Brand_Allen,22005666,"2012-03-05 21:51:35+00:00","How abt his surge in OH?? https://t.co/lm6fIRxa RT @JonathanStein4 Newt touts surge in TN polls, predicts Georgia win http://t.co/ktMRqvTO",None,null,"2012-03-06 01:20:10.705681"
176788065459765248,markskelleyjr,428560542,"2012-03-05 21:55:34+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.172925"
176788166240514048,jandrewpotter,19171433,"2012-03-05 21:55:58+00:00","RT @willwilkinson: I blogged... Mitt Romney: Mormonism and authenticity | The Economist http://t.co/rCZHL2EY",None,null,"2012-03-06 02:10:02.172162"
176788222876188672,Brand_Allen,22005666,"2012-03-05 21:56:11+00:00","Is @NewtGingrich slowly stealing back the anti-Mitt mantle from Santorum? WAA has him trailing in OH by 8, by 1 in TN, +20pt lead in GA",None,null,"2012-03-06 02:30:05.540129"
176789046608142336,regellner,57755615,"2012-03-05 21:59:27+00:00","Santorum in '93: More Government Needed in Health Care --  http://t.co/ROzaBX3u via @motherjones -- #GOP #Elections2012",None,null,"2012-03-06 02:30:05.539350"
176789117496074244,joyengel,14209389,"2012-03-05 21:59:44+00:00","@SteveKornacki Chellie is smart. She'll hold onto her seat and Baldacci - who is more boring than even Romney- will get the nom.Angus wins.",None,null,"2012-03-06 03:00:02.827418"
176789195350745088,Flowinslow,378890337,"2012-03-05 22:00:03+00:00","RT @regellner: Santorum in '93: More Government Needed in Health Care --  http://t.co/ROzaBX3u via @motherjones -- #GOP #Elections2012",None,null,"2012-03-06 02:30:05.538284"
176789774034665473,mdavidbrown,49849530,"2012-03-05 22:02:21+00:00","@davidmmegee Seriously consider a protest vote against endless war and vote for Ron Paul.",None,null,"2012-03-06 16:50:06.006922"
176790102901665792,joebrooks,799302,"2012-03-05 22:03:39+00:00","Newt: Maybe Romney’s too rich to be concerned about high gas prices http://t.co/wfLyCXoR v/ @trscoop #tcot",None,null,"2012-03-06 02:10:02.171392"
176790288621244416,j_heals,124281426,"2012-03-05 22:04:24+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.170147"
176790391595597824,nolb8man,60117941,"2012-03-05 22:04:48+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.169380"
176790619635712000,shiraschoenberg,40297970,"2012-03-05 22:05:42+00:00","After Romney gets criticized for excerpting editorials, his latest release says 'this version is excerpted'. Shouldn't that be obvious?",None,null,"2012-03-06 03:00:02.826643"
176790949383512065,ksequera,32926725,"2012-03-05 22:07:01+00:00","RT @NerdsNWhey: Santorum may be against condoms, but that's not to say you can't put a tiny sweater vest on it.",None,null,"2012-03-06 02:30:05.537512"
176791867734757377,MaddieNorthcutt,424760567,"2012-03-05 22:10:40+00:00","RT @lanydoan: amen to that RT @Cannablysss Rick Santorum is a fucking idiot",None,null,"2012-03-06 01:20:04.078887"
176792295985786882,stjohnswoods,104240343,"2012-03-05 22:12:22+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.168612"
176792332451053569,NHRepSerlin,228830689,"2012-03-05 22:12:31+00:00","$190-$250 million net worth http://t.co/ecIIT824 MT @thinkprogress Ann Romney, moments ago on Fox: 'I don't even consider myself wealthy.'",None,null,"2012-03-06 03:00:02.825852"
176792511161974784,Dimitri_Najim,23905491,"2012-03-05 22:13:13+00:00","If Gingrich really does win his home state of Georgia, that is some crazy stuff",None,null,"2012-03-06 01:20:10.704909"
176794290041782272,Twitlertwit,189806241,"2012-03-05 22:20:18+00:00","RT @regellner: Santorum in '93: More Government Needed in Health Care --  http://t.co/ROzaBX3u via @motherjones -- #GOP #Elections2012",None,null,"2012-03-06 02:30:05.536730"
176794503125008385,cascokid,19464267,"2012-03-05 22:21:08+00:00","@markos @aseitzwald Has Ann Romney ever traveled with a horse tied up on a flat bed trunk? In a pinch?",None,null,"2012-03-06 03:00:02.825078"
176794545139363841,chrisberez,17889886,"2012-03-05 22:21:18+00:00","http://t.co/XpX60tSN RT @dmataconis: #Headdesk RT @MattOrtega: Ann Romney: ‘I Don’t Even Consider Myself Wealthy’ http://t.co/vMss2mBx",None,null,"2012-03-06 03:00:02.824292"
176795395467382784,repjuliahurley,270934512,"2012-03-05 22:24:41+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.167522"
176795924868239360,jryan292,249019378,"2012-03-05 22:26:47+00:00","Mitt Romney Has More Positions Than the Kama Sutra | http://t.co/seRjGfUY http://t.co/haNIgoiV",None,null,"2012-03-06 02:10:02.166748"
176796161422802944,SusanRiceTruffe,183739006,"2012-03-05 22:27:44+00:00","Stupor Tuesday Approaches: Romney, Gingrich and Santorum Air It Out in Tennessee: Maybe you don't watch TV that ... http://t.co/oZqxPc3N",None,null,"2012-03-06 01:20:10.704115"
176796784247582721,DirigoDuke,168883597,"2012-03-05 22:30:12+00:00","O. M. G! Ask her if she'd like to trade lives with me for three months. “@TheFix: 'I don't even consider myself wealthy.' -- Ann Romney.”","{u'type': u'Point', u'coordinates': [43.682, ","[43.682, -70.3738]","2012-03-06 03:00:02.823247"
176796988921217025,JimMerrillNH,16423388,"2012-03-05 22:31:01+00:00","Santorum shorthand:  I'm mad at @MittRomney for running a real campaign!  #wheelscomingoff http://t.co/M9FWCKIL",None,null,"2012-03-06 01:20:04.077936"
176797288759431169,PFND,111389604,"2012-03-05 22:32:13+00:00","LOL LOL RT @TheFix 'I don't even consider myself wealthy.' -- Ann Romney. http://t.co/4B1e9ydT (hat tip @FixRachel)",None,null,"2012-03-06 03:00:02.822169"
176797608864530432,JasonAllenCA,20112073,"2012-03-05 22:33:29+00:00","RT @PFND: LOL LOL RT @TheFix 'I don't even consider myself wealthy.' -- Ann Romney. http://t.co/4B1e9ydT (hat tip @FixRachel)",None,null,"2012-03-06 03:00:02.821342"
176797749059141633,Just_nCasey4got,296434164,"2012-03-05 22:34:02+00:00","Barbara Bush says the 2012 GOP election is the worst that she's ever seen.. maybe because Ron Paul should be leading the way, not Mr. Romney",None,null,"2012-03-06 16:50:06.006192"
176798211695063040,Judigal,22139304,"2012-03-05 22:35:53+00:00","RT @JimMerrillNH: Santorum shorthand:  I'm mad at @MittRomney for running a real campaign!  #wheelscomingoff http://t.co/M9FWCKIL",None,null,"2012-03-06 01:20:04.077168"
176798903033790464,canadians4mitt,248747579,"2012-03-05 22:38:37+00:00","RT @JimMerrillNH: Santorum shorthand:  I'm mad at @MittRomney for running a real campaign!  #wheelscomingoff http://t.co/M9FWCKIL",None,null,"2012-03-06 01:20:04.076393"
176798960302829568,mike_gillett,451814297,"2012-03-05 22:38:51+00:00","RT @JimMerrillNH: Santorum shorthand:  I'm mad at @MittRomney for running a real campaign!  #wheelscomingoff http://t.co/M9FWCKIL",None,null,"2012-03-06 01:20:04.075422"
176799059145793536,jybyrd420,414520221,"2012-03-05 22:39:15+00:00","RT @Just_nCasey4got: Barbara Bush says the 2012 GOP election is the worst that she's ever seen.. maybe because Ron Paul should be leading the way, not Mr. Romne",None,null,"2012-03-06 16:50:06.005395"
176799063876960256,ewesful,55287342,"2012-03-05 22:39:16+00:00","RT @JimMerrillNH: Santorum shorthand:  I'm mad at @MittRomney for running a real campaign!  #wheelscomingoff http://t.co/M9FWCKIL",None,null,"2012-03-06 01:20:04.074609"
176799223126294528,SREdvalson,354701352,"2012-03-05 22:39:54+00:00","RT @JimMerrillNH: Santorum shorthand:  I'm mad at @MittRomney for running a real campaign!  #wheelscomingoff http://t.co/M9FWCKIL",None,null,"2012-03-06 01:20:04.073797"
176799615352442880,Elxn2012,415324525,"2012-03-05 22:41:27+00:00","RT @JimMerrillNH: Santorum shorthand:  I'm mad at @MittRomney for running a real campaign!  #wheelscomingoff http://t.co/M9FWCKIL",None,null,"2012-03-06 01:20:04.072959"
176799714631614465,John_37058,168369969,"2012-03-05 22:41:51+00:00","RT @Just_nCasey4got: Barbara Bush says the 2012 GOP election is the worst that she's ever seen.. maybe because Ron Paul should be leading the way, not Mr. Romne",None,null,"2012-03-06 16:50:06.004579"
176799835549216771,MittsRace,477227380,"2012-03-05 22:42:20+00:00","RT @JimMerrillNH: Santorum shorthand:  I'm mad at @MittRomney for running a real campaign!  #wheelscomingoff http://t.co/M9FWCKIL",None,null,"2012-03-06 01:20:04.072079"
